id,text
4525,"橙V有特权，网上抢的39的卷，去的时候人很多，去店里以后，第一个女的问我们点菜没有.我们给他说在网上点的，第二个说你们是点的套餐吗，第三个问了以后才开始上菜了，点了瓶啤酒，给服务人员说等一下开，愣了下还是给我打开了，酒杯都放在桌子上了，都把它拿走了，还有请问锅底都没上，咋个下酒嘛，锅底上来了以后，碗也不拿，油碟也不拿，点锅底的时候也没有告知问我们吃微辣，还是中辣，肚子真的辣的受不了，菜品份量是很足，锅底真的很辣，豆皮切的是丝丝，很细，肥牛很大一片，耗儿鱼有4个，还是很大一个，绍粉和外面吃的不一样，点了一碗白米饭，喊了好几次才来米饭不是很热，大冬天吃，还是有点不舒服，淘餐里面的冰糖圆也是，问几次都是等一下，马上，再等一会儿，然后最后就被告知没有了，也是和厨房沟通不到位服务员也不是很热情，每次都要重复几次才听得到，还有站在吧台戴眼镜的高一点男生，看到在喊他就把脸转一边去了，不晓得是没听到，还是故意的，还是分了区域，不归他管，就算分了区域，也可以告知该区域的服务员，也不至于不理啊，锅底都快吃完了才过来加汤，要是煮了土豆，估计早就糊锅了，总之今天的体验真的很差，"
4526,"大龙传承，值得推荐！生意火爆，周一早早下班都要排队！服务很贴心，排队都有茶水送！VIP39元套餐，实惠了！里面的菜都很经典，每个菜都喜欢吃！还有1个小吃冰汤圆，冰火两重天的感觉！份量足，吃得我这个大胃王都撑哭微辣把我辣成了狗！怀疑是上成了变态辣！等我恢复好了还要再来！"
4527,"又来感受橙V的快落了，双人餐39元，这么优惠朋友都惊呆了。来了才发现，这家和双林路大龙火锅是一家，之前都专门开车过去吃，这下南门上稍微方便了一点，这家锅底就是辣，要的微微辣都辣，我们中午到的，好多菜都还没有，套餐里面的菜基本都换完了，不过味道老样子，辣翻天！追评：朋友吃完过后说辣的胃疼，然后拉肚子，肚子痛，结果第二天我也中招，肚子痛55555"
4528,"科华北路新开的大龙传承、进门就能看到店上的师傅在炒制火锅底料，看着还是比较有感觉，底料炒出来味道也比较香。菜品的话，双人餐的份量还是很足的"
4529,"总的来说，一个字就是太辣了，该说不说，辣的我和幺爸都下不了嘴，真个吃的辣的伤心，真的说句老实话，微辣都那么辣，都有点吃不下去啊。菜品还是那么多，但是饭太是太硬了，硬的都可以打死狗，总的来说还是可以的。"
4530,"很哇塞的一家火锅店，位于四川大学科华北路中段，位置比较好找，饭点来吃的话要等位，人气比较旺，"
4531,"刚进这家店发现很多人在打卡，门口有一个现炒火锅底料的地方，可以给我们直观的看见我们喜欢吃的东西是怎么做出来的，也可以看出来很卫生，里面的虾强烈推荐，虾个头大，足足有十串，份量很足，价格也很平常，里面的牛舌也好好吃，份量也很多，希望下一次再去打卡。"
4532,"科华北路美食打卡第三站真是铁打的食客流水的商家，记得这个位置上一家是作河🐟火锅的，还没来得及去尝试一下，又换商家了。位置：川大西门对面，马上18号线开通就更方便了。环境：市井火锅的风格，各有所爱吧。面积不大，桌子偏小，4个人一桌比较合适。味道：现在28元小锅的锅底费在成都已经很难找到了，但味道还真不赖。缺点是越吃越辣，用掉小半瓶蚝油来中合辣味，锅底里的小茴香太多，一直挑不完。菜品：屠场毛肚必点，口感爽脆。豆芽和干贡菜是绝配，软中有硬。嫩牛肉切的略厚，煮好后一口吃不下，对女士不够斯文。缺点是带鱼内脏没清理干净，倒胃口。服务：都是年轻人，基本服务还是有的，对照价位，稍微欠缺了点。价格：两个人200多，在及格线上，没有太高的性价比，朋友聚会还是可以。"
4533,"大龙传承火锅，新开的就在学校门口很近，之前本来没想去的，结果姐妹安利就一起去了，吃了以后觉得，幸好去了！他家的火锅底料很好吃，越煮越好吃的那种，煮的血旺也很好吃，很嫩，我这个不怎么吃血旺的人都吃了好几片。"
4534,"还没走拢，多远就闻到炒底料的味道坐到那等位置的时候就感觉快要被呛晕真的实在是太呛了😅😅「现剥鲜虾」「鲜鸭血」「藤椒牛舌」「大龙发鱿鱼」「厚豆干」「鸭肠」「嫩猪肉片」菜品都还不错没有踩雷牛舌特别好吃😋真的就是味道太大了吃完必须里里外外的衣服都要换最好计算好要洗头了要换衣服了的那天来吃🤣🤣🤣🤣"
4535,"遭了，我可能是那个最喜欢唱反调的人。那么多好评的店，一个老牌网红，还买到那么港火的套餐，我居然要说不好吃。环境一般，略显拥挤。服务还可以，虽然帅气小哥完全不熟悉业务，但是态度真的好啊。言归正传，锅底换了个鸳鸯，补10元差价。但是这个白锅除了焦咸，就杀割了，所以差价是因为换了个两个格格的锅吗？红锅，朋友觉得辣的很，我重口味的倒没吃出来。但是即便我重口味，红锅的那种复杂的难以诉说的香料还是炒料，吃在嘴巴里都是翻苦，还混合着难以表明的味道，就是吃不出火锅味。菜品配的还算大方，但质量真的一般。盐冻虾是要清洗一下吧，盐味太重。嫩猪肉不好，爱吃肉的小朋友都不吃这个肉。拔草。"
4536,"必须五星好评！这家店给我的感觉太好了！店店位于科华北路56号，四川大学对面，新开张不久的店，中午人都还挺多的。装修清新怡人有特色，就餐环境好！服务特别好。中午去的，套餐上有两个荤菜冰鲜鸭肠和手剥鲜虾一个素菜一个小吃还没有准备好，服务小哥直接把菜单拿过来，说是任意换四个菜品，不加钱，因为是他们的责任，就冲这点，也要五分好评的，老板的大气真叫人佩服满意得不要不要的。当然，我们也不是贪心的人，便换了价位差不离的四个菜。锅底，虽说是小锅，28元，但锅却真心不小，料也足够，味道也鲜香，是我喜欢的味道。菜品，毛灶，嫩滑肉片，嫩牛肉，香菜元子，方竹笋，海带苗，牛舌，每样菜都新鲜，干净，份量也足。强烈推荐毛肚，嫩牛肉，滑肉片和牛舌，好吃好吃！这家店真的是千好万好，米饭香，连泡菜都好吃！好满意的一次就餐，老板生意兴隆，我们还会再来的哦！补充一句，这个火锅吃后没有任何的肠胃不适，不像有些火锅吃了后会好几天不想吃东西。科华北路的大龙传承火锅，这家火锅值得强烈推荐。"
4537,"看了点评心里早有准备，跟店家说要微辣的锅，一开始吃还可以，emmmm到后面越煮越辣越煮越辣，生平第一次吃火锅涮开水…………真的辣的我头皮发麻，肉类烫出来反正就是一个辣。特别能吃辣的应该会很喜欢。但我，要不起。晚上去的，很多菜都无了。豆花还有厚豆干可以，厚豆干烫好了涮了开水基本没辣味，吃起来脑壳没那么痛╯﹏╰"
4538,"又来吃大龙了...四天吃了两次...安利给了无数个人...这次不说菜品了...想看的直接看我上次写的就ok...🤔这次着重批评哈老板做事情有问题我那天（周日）和朋友来吃没得海带苗了ok可以换没得事后来朋友来吃（周二）来吃没得冰汤圆了也没得厚豆干了...还是下午6⃣️点正是吃饭高峰期我又来吃（周三）又是没得冰汤圆了？？？😥另外一个朋友（周五）又来吃又没得冰汤圆了？"
4539,"地理位置很好，地铁暂时没开通，地铁开通了就很方便了。味道很不错，菜品满多，而且卖相好，分量足，价格也不是很贵。很值得去试试，我基本把那里定位固定食堂了。服务员的态度也很好，随叫随到，而且做生意的方式也很灵活，不死板。嘿嘿～种草了。"
4540,"就在科华路章灵寺公交附近，很醒目的招牌。不想排队，所以五点就到店吃晚饭了"
4541,"太辣了……真的太辣了……整个晚上出来之后我和男朋友辣到昏厥，可能也是因为我们菜吧。套餐39肯定是划算的，但是鱿鱼鸭肠冰汤圆牛舌这几个套餐里面的菜都没有了，而且也没人来告诉我们。最后是换的其他菜，菜上的特别慢，催了两次才把换的菜端上来。推荐猪肉片，有点像滑肉，嫩嫩的；鸭血也很嫩很好吃，就是口味太辣了。不知道是不是因为只付了39所以服务才跟不上的……辣到两个人喝了四瓶唯怡服务打个低分吧，辣也打个低分食材新鲜，性价比高，高分。"
4542,"来吃这家店前有点纠结，因为之前在双林北横路那家吃了很难吃，估计是晚上去，小伙子不高兴吧，今天来吃这家，锅底确实味道还不错。但是服务感觉确实一般般，来了说点的套餐，前台说等会验，服务员来问了我们什么套餐，我们给他说了，还再点了几个菜，结果等了很久来了两个菜，锅底也半天不来，后来服务员居然说我们菜就上齐了，就上了一个千层肚和一个南瓜，我们三个人，两个菜，给我们说上齐了，我觉得就算我们只点了两个菜，你们服务员是不是也该提醒下我们三个人这两个菜可能不够哦？几番交涉下，后面的服务员又给我们重新下了单，反正点个菜真的是几经波折，饿得不行，毫不夸张的说，服务员全都在懵逼，完全不在工作状态，我第一次吃火锅等了这么久，真的大写的福气。味道，阔以，但是还是说到服务，我们都快吃完了，才有服务员想起给我们加汤，你能想象那个锅底吃到后面有多咸比如？我们也不想紧喊服务员了。旁边来了两个情侣，当时可能大概十一点，结果一个服务员说我们打烊了，另一个服务员又跑去接待了，那个说打烊的看上去有点不高兴，两口子也很懵逼也不高兴，我都为这样的服务捏一把汗，大众上明明写的营业到两点啊，这个实在搞什么名堂？诶最后结账，我们点了套餐，加了有一百多元钱菜，结果去收银台，mm说没有点菜，不用补钱了，反正我们就这样浑浑噩噩的验了一张券走了，我也为老板捏把汗，服务员和收银妹妹手那么散老板您知道么？我们算了下，点了差不多一百七八十元的菜和饮品吧，二人餐两个味碟，给我们三个这个味碟也没给钱，诶。再说菜品，香菜丸子可能是饿臭了，真的，我们全部挑出来放在碗里了，真的是臭的，不接受任何反驳。我给你们三星办确实是觉得餐饮真的不容易，而且你们服务员也少收了我们钱，钱不是我给的，我也是后面才晓得的，对不住老板，希望你们能改进，服务员妹妹说是新店，我相信你们一定会改进并做得更好，我还会来吃，记得提前给客人加汤，不然真的咸啊。"
4543,"这个号第一次写点评就是写的大龙传承，可见对大龙传承这家店铺的喜欢程度，开新店有橙V活动，那是必须去一个的。爆米花推荐，招聘藤椒牛舌，一口感觉在和初恋接吻。感觉牛舌在嘴里创造101哈！虾仁🍤串特别萱甜哈！锅底的辣完全不会抢夺虾仁的萱甜！Q弹如初鸭血在开火就倒下去，锅温慢慢煨熟鸭血，也太嫩滑了吧！熟了后尽快捞出来，不然后期会感觉鸭血在锅底开茶话会的感觉水发鱿鱼，这是重庆火锅的灵魂啊！也太好吃了吧，脆弹韧和，灵魂！灵魂！必点菜品吧鲜鸭肠，火锅店必须点，爽脆做到了极致是什么体验，大龙传承鸭肠会告诉你！总体来说，重庆地道火锅风味，特点辣度是真的高，点微微辣后面都可能吃不下去。打扰了！作为川渝地区的娃子！微微辣是最后的倔强，绝对不可能点鸳鸯锅哈！"
4544,"太好吃了，水壶和杯子真好看呀，火锅底料都是现炒的，老香了。买的橙V套餐，太值了。从来不吃鸭血，鸭血也太好吃了，好嫩。牛舌也超级好吃，鸭肠也超好吃。这个虾很新鲜，超大，超好吃。冰汤圆就是坠吊的，汤圆在冰里面不会很硬。"
4545,"位置挺好找的，就在科华路上；是正宗的重庆火锅味道，有点辣，建议大家选择微辣，我们当时没有选择口味可能上的中辣吧，有点辣了"
4546,"不得不说，这家店是被橙V活动吸引过来的。位置：就在章灵寺那块儿，马路边，还是蛮显眼的。菜品：锅底：上的是微辣，但是吃到后面越来越辣，喝饮料都不管用的那种。菜品：这家店的菜品质量还是不错的，分量很足。新鲜度很ok。推荐下：现剥鲜虾，很新鲜，个头儿也很大。整体来说，锅底有点辣，菜品新鲜且好吃。服务：不满意的点就在服务了。1.可能是由于新开业吧，服务员的积极度不是很高。一开始上锅底的时候，没有问我们辣度，说默认橙V是红锅，我们说加钱换鸳鸯锅，也不干。2.中途有点辣，催促了下，上冰汤圆，也没有上。后面又问了下，才告知冰汤圆没有了，并没有主动说。3.上菜的时候，我们坐在3个方位，空了一个方位，非要把菜上在我面前，空着另一个方位。就服务而言，服务态度松散，没有服务意识。套餐性价比很高，建议再培训下员工。"
4547,"这家科华北路的大龙传承火锅店生意火爆网上排队十几桌，坐车过去还等了很久，要吃他家火锅提前预约。大门口很有特色的一口大铁锅师傅不停的在翻炒底料，路上一路闻着味过来的，装修风格老式茶馆风挺喜欢的，人太多上菜速度有点慢理解，火锅汤色亮麻辣味足不喜欢很辣的朋友记得上锅之前点个微辣的，他们家锅偏辣。"
4548,"路过科华北路，突然看见开了一家大龙传承，在大众查了一下，是双林店的分店，就毫不犹豫的来打卡了"
4549,"大众点评39元团到了二人餐，太棒啦！口味：非常的火爆，中辣要把我辣吐了，点了三碗桂花冰汤圆都震不下来，味道太顶了！下次再试试微辣服务：大堂经理小哥哥很可爱，大众点评送了一份冰粉券，冰粉没了，小哥哥又给我换了一份汤圆，叫人直接就过来，很迅速。菜品：鱿鱼片太好吃了，还有鲜虾，二人套餐不是传统搭配毛肚什么的，吃起来新鲜感很强，虾和鱿鱼的味道很浓郁，吃后回香，感觉非常棒，鸭血也非常的不错，很嫩。最后不得已配了三个碟，还有一个纯醋的，实在是太辣了，我都非常能吃辣了，没想到这么辣，可以和建设路星鸿社媲美，在我这成都排前三的火锅。不能吃辣的建议问问服务员，味道太顶了！"
4550,"用橙v买的套餐.总的来说还是不错的，一次用餐位置很好找，就在川大望江校区的西门，斜对面，挨着马路，客流量还是比较大的去的时候店里已经坐满了人，好歹没有等位，不得不说，菜品很新鲜，吃起来口感就是不一样，而且红锅也不会越吃越咸，特别棒的题后来加了三个菜，有两个就没有，中间叫服务员，只有一个小姐姐过来，也可能是因为太忙了，也可能是我们坐的太角落了，有的男服务员看不到吧！中途有一次还是老板看到了觉得冰汤圆，应该是每一桌都会点的吧，感觉供不应求，希望可以增加产量"
4551,"vip可选的超级优惠套餐真的很不错哈味道越吃越辣不是一般火锅店那种牛油火锅还是挺香的分量很足味道也足路过不容错过"
4552,"这家新店就开在四川大学望江校区的西门对面，现在地铁越来越来方便了，这家店真的是很棒了，锅底料都是现炒的，十分香喷喷啊，忍不住就走进去吃了起来，两人餐可以说是大家都能吃得饱啊，最好吃的是毛肚，十分新鲜的，脆脆的～"
4553,"有点失望！！没有预期好吃！真的太辣了！也没有问我们要中辣还是微辣！吃到后面除了辣就是辣，我都是很能吃辣那种！一桌人最后都三个用水刷了！而且感觉很多菜品都没有！菜品确实新鲜，！「鲜鸭血」这个真的很推荐！很嫩！「现剥鲜虾」这个还是很不错！！"
4554,"很久没吃到有辣味的火锅了，大龙传承、第一口就有辣味。成都次过了几十家，出名的七八家连锁品牌也很一般，不得不说，大龙传承"
4555,"建议大家吃中辣，我和小伙伴算是挺能吃辣的，尝试了一下特辣，真的被辣到了，虾尾真的吃起来超级满足，环境也不错，味道很有成都老火锅的风味，单点素菜也很便宜，素菜平均五六块，用的橙v吃两个人才39.9，太划算了。"
4556,"首先说说好的吧，价格很便宜，两个人吃份量也足够了。再来说说不足的地方，最难以忍受的就是鱿鱼了，也不知道本来就是那样还是有问题，煮出来是黑的，然后有些直接就是煮烂了的感觉，反正我是下不了口，其他的感觉还行"
4557,"成都的朋友说味道还不错，是四川人喜欢的味道，我们点的是微辣，不太能吃辣的我尚能接受。只是中午去的，套餐中的桂花冰汤圆没有，无奈换了其他菜，服务员说中午点心师傅不上班，所以小吃点心中午都不供应，有点失望。"
4558,"两人餐的团购，菜品是相当实在的，没有那种淀粉园子。虾有十只，鸭肠特别长，鱿鱼片很厚实大片，牛舌很嫩，卤豆干也很嫩很入味。口味没做调整，锅底是特别的辣啊！可惜我们中午来吃的，没有冰醪糟，冰醪糟要解辣解油腻的多！"
4559,"🔆这家店好像是新店，在网上买了橙V套餐，简直不要太划算哦，39元两人餐就跟不要钱一样，过来的时候已经在排队了，但可能是新店知道的人不多，还好只排了半个小时，刚开始朋友还觉得两人餐会不会很少加了两个菜，结果没想到份量实在太多了，我们还剩了两三个菜都没倒进锅里"
4560,"太久没吃大龙传承了以前特别爱吃东门那家最近发现有新店折扣力度特别大这种薅羊毛的好事当然要来吃一次。堂子真是比东门店大太多啦。六点半到手机看到大桌子要排队了然而我们就两个人顺利坐到最后一张小桌子！虽然是新开的店但是店员都是年轻人很灵醒最喜欢的是他们家的鲜虾好好吃…套餐里面分量太足啦如果不是因为吃不完真的还想点一份虾虾～！这家成功把我从原汤碟吃回油碟！吃完出来排了很多人了！！庆幸到的及时。"
4561,"很久没有吃这么爽的火锅了，五星好评！大概总结下这家店的特点：第一是味道辣，我算是比较能吃辣的了，很少碰到像这家第二口就吃出辣味，吃不得辣的一定记得点微辣；第二是菜品的口感很厚实，好几样菜品切的都很大块，鸭肠更是夸张的有半人高，加上能入味，吃起相当爽；最后店家的服务也做得不错，菜品分量十足，即便按照正价来算也不贵。"
4562,"位置在四川大学望江校区对面，还是比较好找，离世外桃源很近，人很多，要早点去排队，味道偏向于重庆口味，有点辣，怕辣的小伙伴可以点鸳鸯锅，牛舌是真的好吃，非常鲜嫩，强烈推荐，鱿鱼也非常大，买的套餐，但是因为有些菜没有了，换了菜，老板都没多收菜钱，很nice。"
4563,"几年前双林路第一家店就去吃过几次，味道非常好就是太辣了每次吃到后面都辣的胃痛"
4564,"天呐，我都有四五个月没吃过火锅了，因为之前夏天的一段时间每天都有一顿把我给吃伤了，（虽然胃好，但是还是禁不起这么折腾"
4565,"新开的店，不过早就听说过，果断和朋友就来尝试一下。锅底：牛油厚重型，刚开始不辣，到了后面越煮越辣，过瘾的很。锅底满分菜品：菜品很新鲜，发鱿鱼重点推荐下，吃起来很有口感，毛肚也比较爽脆，其它菜品都差不多，品质都还算不错张。值得多来的店，不错"
4566,"这里应该是新开的一家火锅店，首次来打卡，秉持着尝试一下的心态来吃，结果爱上他们家的味道了，火锅味道确实不错，辣味也是给够了的，底料绝对是当天现炒现做的，都是可以看得到的，门口一个大锅，有专门的人员在炒，就是味道太呛人了"
4567,"啊啊啊啊啊啊，好好吃啊「现剥鲜虾」超级喜欢这个！好甜好Q弹！「厚豆干」蛮嫩的！朋友很喜欢。一般吃到不好吃的火锅，我舌头会发苦，但是这一次只有一点苦味，赞"
4568,"太爱点评爸爸，又来拔草新店(薅羊毛)了。晚上7点到店，人山人海，幸好提前有取号。菜品十分地新鲜，very的满意。「现剥鲜虾」新鲜的很Q弹，去了虾线的。害怕抽签子油溅身上的集美，可以用慢慢旋转签签的方式。「鲜鸭血」超嫩「鸭肠」脆爽「藤椒牛舌」就很棒「嫩猪肉片」略厚，感觉片薄一点会更好吃套餐的****鱿没有了，选了「定制午餐肉」好吃！居然吃得出来一层层的瘦肉重点来了！现炒的料确实霸道，一个字总结:辣！两个字:超辣！尽管点的微辣，尽管一开始就把干海椒挑出来了，还是很辣。如果不是那么辣，我觉得我能战斗到最后，不至于菜没吃完。所以，辣度可不可调整调整....[环境]厕所很干净，装修风格可，就门口炒料吹进大厅有点呛人。[服务]生意太好，小哥哥小姐姐都忙晕了，上菜和要个啥东西有点慢"
4569,"寒冷的冬季需要热辣的火锅，今天打卡一家开在成都的重庆火锅—大龙传承火锅🍲锅底🌟🌟🌟🌟🌟只吃原汤的我，可以说对锅底要求非常高了。辣度:偏辣建议先点微辣试一下。锅底是现炒的，大门口有个大叔，专门在那炒料。整体味道刚刚好，有点回甜，是我喜欢的[赞R]。时间久了也不会发苦，齁咸。菜品的话推荐几道特色菜牛蛙🌟🌟🌟🌟一般的火锅店好像都没有这道菜，牛蛙非常嫩[赞R]，可以多煮一会，入味超级好吃，我一次点了两盘。现剥活虾🌟🌟🌟🌟非常完美，剥好了才端上来。口感q弹紧实，吃起来非常新鲜[赞R]推荐大家尝试一下这两道菜我认识是他家的特色菜了。周末的话一定是会排队的，建议提前一个小时取号对了现在还有双人套餐，赶紧去哦，不知道活动什么时候结束，毕竟116的价格超级便宜了"
4570,"人均不到20！！赶紧冲鸭！！坐了几站地铁过来的，这个价格还要什么自行车🚲呢！！服务挺好的，小哥哥一直在附近观察需不需要服务，牛舌和虾好吃，锅底是我喜欢的辣度，吃完走路去附近地铁站刚合适。11月还有活动，心动不如行动"
4571,"大众点评太划算啦！！！买的39元的券这家店看了好多人的推荐来的味道真的蛮巴适滴「鲜鸭血」鸭血很大一块还蛮新鲜的就是最后才吃的有点吃不下了但是好吃哈「藤椒牛舌」第一次吃牛舌诶！好吃！藤椒味没怎么吃到感觉锅底味道太足了牛舌真的好好吃！而且分量大两个人吃的很满足真的好吃！第三次说了好吃！「桂花冰汤团」下午去的感觉商家在午休汤圆到后面才上真的是辣的不行了来碗冰汤圆简直是救命异常的美味这碗汤圆「大龙发鱿鱼」第一次在火锅里吃鱿鱼好好吃啊很厚而且很大块不是很韧但是很劲道好吃下次去再点总体感受还是不错的希望可以有辣度选择本外地人虽然在成都生活了两三年但是还是遭不住这个辣男朋友吃的整个冒大汗嗜辣一族可以来尝尝美味哦"
4572,"新店开张，优惠力度太大了，双人套餐39元，分量足，两个吃绝对够了……锅底点的微辣，这家重口味哦，越吃越辣，吃原汤碟吃到后面有点遭不住了，个人觉得味道真的不错，菜品也可以，点名表扬厚豆皮，好耙活，牛肝和牛舌都非常的嫩，还有个倒宽不宽的火锅粉，最开始是被我嫌弃的，后面吃了真香"
4573,"真的是太划算了，好评好评好评。我们去的比较早，还有位置，吃完了出来，外面已经有很多人排号在等了。菜的分量很足，我和我老公两个人去吃的，都还没吃完。味道很正宗，辣味十足。鸭肠特别鲜嫩，就连那个海带苗都特别入味，超好吃。环境也很不错，店里面的小哥又勤快，态度又好。非常满意的一次体验"
4574,"橙v39来体验了下先说服务，进门服务员小姐姐就很热情，比一般的火锅店阿姨好，再推荐锅底的时候告诉了我们是重庆火锅味道比较重，因为之前看到评论上说有呛人以及其他说是工业辣椒的评论，还小小的担心了下可实际上上来觉得出乎意料看上去就很重庆火锅的浑厚。接下来是菜品水发鱿鱼很新鲜藤椒牛舌感觉不出来是牛舌平时给的感觉，有点神奇的口感充斥藤椒味，最值得夸奖的就是虾，以前火锅的虾，因为要自己剥，会一手油或者很烫，其他火锅店虽然有活虾煮进去吧，但是没有去虾线，这家火锅的虾真的是懒人福利！一口一个！午餐肉的肉质很饱满最最最重要的一点是昨晚上吃的但是我没有拉肚子，对于我这种肠胃紊乱的人真的太好了！会成为回头客的"
4575,"环境：地址就在川大附近，应该是新开的一家店，所以现在活动力度很大，39元团双人餐，份量也很足，两个人都吃不完."
4576,"味道还是可以，鱿鱼和虾滑推荐特别好吃，牛舌其实也不错的，藤椒味很独特"
4577,"味道还不错呢，路过几次就觉得香香的，然后有天就决定进去试试。除了上菜慢了点，其他感觉没毛病。5个人，基本点的荤菜，300多。"
4578,"两个星期路过这里的时候，还在装修，今天突然发现已经开业了，迅速约了几个川大的朋友一起来吃！整体感觉，火锅的味道很香浓，非常有食欲，菜品也都很新鲜，口味非常棒！其次是地点，也非常的便利，旁边就是大学，吃完饭走一走，非常惬意！真心预测这家火锅，要火了！要火了！"
4579,"我不知道大家吃完之后反应如何，口味不多做评价，就是中规中矩的火锅，不难吃但也算不上惊艳，但是吃完当天晚上我和我朋友就失眠了，浑身燥热睡不着，想也知道啥东西加多了，也有可能是每个人体质不一样，有些人对那玩意儿耐受一些，但是凭我多年吃火锅的经历也就只遇到过两次出现这种情况，确实难受"
4580,"味道还是一如既往的好新店服务员培训差了点问了几个问题，啥都不晓得"
4581,"vip39元套餐还说什么，太好吃了，锅底香，味道好，两个壮汉，完全够吃，绝了！"
4582,"科华路上的新店对我而言就像脸上的痘见一个收拾一个，装修就开始盯上咯，前前后后一个多月才开张，必须尝鲜，尤其是开店的特惠啊，简直就像白送……菜品应该是我最近吃的比较爽的一家，两个人吃了12盘…尤其是厚切卤豆干，煮到最后走的时候再吃，巴适得板；他家的鱿鱼我也很喜欢，介于碱发和冰鲜之间，Q弹又木有碱味，还是建议煮到最后走的时候吃；女票蛮喜欢它家的虾，烫上一分钟刚合适不老不绵渣；略显不足的是锅底，有点干辣嘴和胃，不是火锅爱好者点微辣即可也别打原汤，我点的中辣，女票辣得没敢放畅了吃"
4583,"前天吃完感觉不错，隔了一天又和朋友去吃了，主要是离得比较近口味又好，连续光顾"
4584,"「双人推荐套餐」很实惠虾和鹅厂没有了换成「坨坨耙牛肉」这个肉煮久了也好嫩肥肉的部分不腻「藤椒牛舌」美味「手工冰粉」没有特别喜欢「大龙发鱿鱼」开始没煮熟咬不动煮久了还行「鲜鸭血」很好吃下次必点嫩煮到最后有些碎了「手工苕粉」一起来的朋友很爱吃「桂花冰汤团」好香沙冰配冰汤圆绝了巨解辣最后上的菜完美结束这一顿最后凌晨五点爬起来写的点评成都的中辣确实很成都喉咙到现在都有点痛辣到麻木肠胃也受不了下次还是微辣吧好吃还是好吃的"
4585,"他们家的味道是真的好，朋友抢的秒杀卷，超级划算，本来以为不怎么样，结果在门口就看到正在炒底料，锅底看着就很舒服，红亮红亮的。菜品也不错，跟我去重庆吃的不相上下，水发的鱿鱼和它的鲜虾🦐还有墨鱼仔，相当巴士，鱿鱼我一个人就吃了两份"
4586,"真的太值了吧！39块要什么自行车啊！！！突然看到有活动马上就买了吃了，本来以为应该是普普通通的火锅，莓想到这么好吃"
4587,"味道是真不错，越吃越好吃的类型。近期吃过的火锅最好吃的店了。就是太辣了，我遭不住，涮了两碗白水。水发鱿鱼非常好吃，藤椒牛舌也好吃，容易烫老，涮着烫，不要烫太久。鸭血很嫩。虾滑也好吃。毛肚也要注意不要烫老了。苕粉也很优秀，不过我只吃了一根。服务肯定没法跟海底捞吼堂这些比，但是还是不错了。毕竟味道好。"
4588,"位置就在川大西门斜对面，很好找到，店内环境不错，简单整洁，服务也比较周到。味道上，选的微辣但是吃着还是觉得很辣，可能因为这是重庆火锅？吃的两人套餐，菜的种类还挺多，份量刚刚好，两个人吃得很撑。虾好吃，挺新鲜的；牛舌很有嚼劲；鸭血是服务员帮忙下的，吃着非常嫩滑，强烈推荐；鱿鱼切得有点厚，切薄点吃着会好吃点。店里有个服务员小哥哥长得很好看也很有耐心，给他五星好评"
4589,"39元橙V套餐太巴适了！环境是怀旧主题，蛮可爱的。去的时候人不多，服务很周到。菜品看着都很新鲜，鸭肠很脆，鸭血很嫩，牛舌一片一片烫着吃起很舒服，猪肉片一碗空下去捞起很过瘾，鲜虾很惊艳，鱿鱼有一些些厚，要煮久一些，海带苗早些下比较好，后面太辣了，粉条有些细，捞着不方便。甜品桂花冰糖团非常不错，值得一试，店家很贴心地在吃到后半程才端上来，凉凉的清甜解辣。套餐原价这些菜品也很实惠了，而且离学校也近，以后会再来的！"
4590,"味道还是可以的，食材也很新鲜，服务员热情周到，唯一的缺点就是太辣了，不能吃辣的真的没法吃，我们要的微微辣，依然很辣，能吃辣的朋友值得挑战一下，总体还是很划算的，买的双人套餐，完全吃不了，分量非常足，牛舌的口感很好，总的来说还是超值！"
4591,"超级撑，橙v的快乐，39块的双人餐，我和朋友还加了酥肉和蛋炒饭，份量是够的，就是牛舌的味道有点怪，可能是我们吃不来吧，剩下了牛舌，但是其他的菜都是好吃的，冰桂花汤圆很解辣，必定哦，如果是周末的话记得去之前看一下排不排队。「现剥鲜虾」「大龙发鱿鱼」「桂花冰汤团」「手工苕粉」「蛋炒饭」"
4592,"开业39元二人套，性价比超高，很划得来。菜品新鲜，味道巴适，装修还好，服务还也好。牛舌肉超好吃，虾特别鲜，冰汤圆好好吃。免费提供纸巾这个好。位置也很好，就在川大西门。唯一不足就是海带芽有点不好吃，苦苦地"
4593,"「现剥鲜虾」好好吃，个人觉得比冬阴功里的鲜虾美味。菜量还是蛮实在，两个人四荤三素也没吃完。是重庆火锅的口味，很辣，吃完在衣服和包包上留下的味道也大。贡菜不是很好，吃起来没有别家的脆，希望店家换一家进货试试看。"
4594,"可以说味道是非常的巴适了，麻辣适中，色香味俱全。菜品分量很足，肉肉也很新鲜，素菜就更不用了了，这个年代，哪儿去找几块钱一份的素菜。简直怀疑老板在亏本赚吆喝，关键如此优惠的价格，服务员态度还很好，随时关注到你桌上的动态，为你加茶水，收餐盘，强烈推荐，准备改天和小伙伴再去。"
4595,"除了发鱿鱼一如既往的不好吃，终于也在南面开店了，仙女发现的羊毛，39块钱，一个外卖盒饭的价格，这么多菜，虾还可以打包回去喂猫儿，一个实实在在的欺头！在大门口一口大铁锅现炒料，招揽广告效果一流，就是呛得很，有菜油碟，一如既往辣"
